G0001	α αλφα	alpha	alpha (first letter of the Greek alphabet); first (in titles of NT writings); alpha; beginning, first	Α, α, ἄλφα (which see), τό,   alpha, the first letter of the Greek alphabet.
G0192	ακρασια	self-indulgence	self-indulgence; lack of self-control	intemperance, self-indulgence, Mt 23:25; unruly appetite, lustfulness, lack of self-control 1Co 7:5*
G0193	ακρατης	intemperate	lacking self-control, violent	without self-control, intemperate, 2Ti 3:3
G0194	ακρατος	undiluted	undiluted, full strength	unmixed, unmingled, wine, Rev 14:10*
G0195	ακριβεια	strictness	strictness, exactness	accuracy, exactness; preciseness, or rigor, severe discipline, Act 22:3*
G0196	ακριβεστατος	strictest	strictest, most rigorous	ἀκριβής, -ές  [in LXX: Dan LXX 2:45 6:12 (יַצִּיב) Dan 4:25, Est 4:5, Sir 18:29; 19.25; 31.24; 32.3 * ;] exact, precise, careful, of things and persons: superl., Act 26:5.†
G0197	ακριβεστερον	stricter	strict ; strictest (ACT.26:5)	ἀκριβῶς  adv. (&lt; ἀκριβής), [in LXX: Deu 19:18 (יָטַב), Da DnT 7:19 (יְצֵב), Ezk 39:14, Wis 19:18, Sir 18:29 ;] with exactness, carefully: Mat 2:8, Luk 1:3, Act 18:25, Eph 5:15, 1Th 5:2 (M, Th., in l). Compar., ἀκριβέστερον (Milligan, NTD, 111; MM, VGT, see word), Act 18:26; 23.15, 20; 24.22.†
G0198	ακριβοω	find out exactly	ascertain, find out	to inquire accurately, or diligently, find out exactly Mt 2:7, 16, cf. 8)*
G0199	ακριβως	exactly	adv. accurately; with care	accurately, diligently, Mt 2:8; Lk 1:3; Act 18:25; circumspectly, strictly, Eph 5:15; precisely, distinctly, 1Th 5:2
G0200	ακρις	locust	locust, grasshopper	a locust, Mt 3:4; Mk 1:6; Rev 9:3, 7*
G0201	ακροατηριον	hall	audience hall	a place of audience, audience room of the procurator Act 25:23*
G0202	ακροατης	hearer	a hearer	a hearer, Rom 2:13; Jas 1:22, 23, 25*
G0203	ακροβυστια	uncircumcision	uncircumcision (often of non-Jews) ; be a Gentile (ACT.11:3)	foreskin; uncircumcision, the state of being uncircumcised, Rom 4:10; the abstract being put for the concrete, uncircumcised men, i.e., Gentiles, Rom 4:9, et al
G0204	ακρογωνιαιος	cornerstone	cornerstone, keystone	literally: lying at the extreme corner; with λιθος, corner or foundation stone, Eph 2:20; 1Pe 2:6*
G0205	ακροθινιον	fine spoils	spoils, plunder	the first-fruits, of the produce of the ground, which were taken from the top of the heap and offered to the gods; the best and choicest of the spoils of war, usually collected in a heap, Heb 7:4*
G0206	ακρον	end	boundary, extreme limits; tip (LUK.16:24); top (HEB.11:21)	the top, tip, end, extremity, Mk 13:27; Lk 16:24; Heb 11:21
G0207	ακυλας	Aquila	Aquila (Priscilla's husband)	Aquila, (Proper name), Paul's friend and Priscilla's husband, Act 18:2, 18, 26; Rom 16:3; 1Co 16:19; 2Ti 4:19*
G0208	ακυροω	to nullify	cancel; disregard	to deprive of authority, annul, cancel, make void Mt 15:6; Mk 7:13; Gal 3:17*
G0209	ακωλυτως	freely	adv. unhindered	without hindrance, freely, Act 28:31*
G0210	ακων	unwilling	adv. unwillingly	unwilling, 1Co 9:17*
G0211	αλαβαστρον	jar	alabaster jar	ἀλάβαστρον, -ου, τό (also -ος, ὁ, ἡ; colloq. and κοινή for ἀλάβαστος),  [in LXX: 2Ki 21:13 (צַלַּחַת)* ;] a box of alabaster (ἀλαβαστίτης) for ointment: Mat 26:7, Mrk 14:3, Luk 7:37 (see DCG, i, 41b; MM, VGT, see word).†
G0212	αλαζονεια	boasting	pride, arrogance	arrogance, pretension; presumptuous speech, Jas 4:16; haughtiness, 1Jn 2:16*
G0213	αλαζων	braggart	arrogant boaster	prideful, arrogant, boasting, Rom 1:30; 2Ti 3:2*
G0214	αλαλαζω	to wail	wail loudly; clang	pr. to raise the war-cry, ἀλαλά: hence, to utter other loud sounds; to wail, Mk 5:38; to tinkle, ring, clang 1Co 13:1*
G0215	αλαλητος	inexpressible	that cannot be expressed in words	unutterable, unspeakable, inexpressible or, unexpressed, Rom 8:26*
G0216	αλαλος	mute	unable to speak, dumb	unable to speak, or articulate, Mk 7:37; 9:17, 25*
G0217	αλας	salt	salt, of grace in speech	salt, fig. of wit, wisdom and grace in speech, Col 4:6
G0218	αλειφω	to anoint	anoint	to anoint, pour on, with oil or ointment
G0219	αλεκτοροφωνια	crowing	before dawn (lit. cockcrow, the watch from midnight to 3 a.m.)	the cock-crowing, the third watch of the night, intermediate to mid-night and daybreak, and termed cock-crow, Mk 13:35*
G0220	αλεκτωρ	rooster	rooster, cock	a cock, rooster, Mt 26:34; Mk 14:30; Lk 22:34; Jn 13:38
G0221	αλεξανδρευς	Alexandrian	an Alexandrian	a native of Alexandria, an Alexandrine, Act 6:9; 18:24
G0222	αλεξανδρινος	Alexandrian	of Alexandria (4 F-5)	Alexandrian, Act 27:6; 28:11*
G0223	αλεξανδρος	Alexander	Alexander: (1) son of Simon (MRK.15:21); (2) a member of the high-priestly family (ACT.4:6); (3) a Jew of Ephesus (ACT.19:33); (4) opponent(s) of Paul (1TI.1:20; 2TI.4:14)	Alexander, (Proper name). (1) The High Priest's kinsman, Act 4:6. (2) A Jew of Ephesus, Act 19:33. (3) The coppersmith, 1Ti 1:20; 2Ti 4:14. (4) Son of Simon of Cyrene, Mk 15:21*
G0224	αλευρον	flour	wheat flour	meal, flour, Mt 13:33; Lk 13:21*
G0225	αληθεια	truth	with right motives (PHP.1:18); truth, truthfulness; reality ; often truly, to be sure	truth, Mk 5:33; love of truth, sincerity, truthfulness 1Co 5:8; divine truth revealed to man, Jn 1:17; practice in accordance with Gospel truth, Jn 3:21; 2Jn. 4
G0226	αληθευω	be truthful	speak the truth; be honest	to speak, or maintain the truth; to act truly or sincerely, Gal 4:16; Eph 4:15*
G0227	αληθης	True	true, truthful, honest; real, genuine	true, Jn 4:18; worthy of credit, trustworthy, valid Jn 5:31; truthful, genuine, reliable Jn 7:18
G0228	αληθινος	True	real, genuine; true; dependable	sterling, Lk 16:11; real, genuine Jn 6:32; 1Th 1:9; unfeigned, trustworthy, true, Jn 19:35
G0229	αληθω	to grind	grind (of grain)	to grind, Mt 24:41; Lk 17:35*
G0230	αληθως	truly	adv. truly, in truth, actually, surely	truly, really, surely Mt 14:33; certainly, of a truth, Jn 17:8; Act 12:11: truly, actually, Jn 4:18
G0231	αλιευς	fisherman	fisherman	a fisherman, Mt 4:18, 19; Mk 1:16, 17; Lk 5:2
G0232	αλιευω	to fish	fish	to fish, catch fish Jn 21:3*
G0233	αλιζω	to salt	salt; restore flavor (to salt)	to salt, season with salt, preserve by salting, Mt 5:13; Mk 9:49*
G0234	αλισγημα	defilement	defilement	pollution, defilement, Act 15:20*
G0235	αλλα	but	but rather	but; however; instead; yet; but still more;, ἀλλάγε, at all events; ἀλλἠ, unless, except. Ἀλλά also serves to introduce a sentence with keenness and emphasis, Jn 16:2; Rom 6:5; 7:7; Php 3:8
G0236	αλλασσω	to change	change, alter; transform; exchange (ROM.1:23)	to change, alter, transform, Act 6:14; Rom 1:23; 1Co 15:51, 52; Gal 4:20; Heb 1:12
G0237	αλλαχοθεν	from elsewhere	adv. at another place; by another way	from another place, from another way, or elsewhere, Jn 10:1*
G0238	αλληγορεω	to use an analogy	speak (of) allegorically	to say what is either designed, or fitted to convey a meaning other than the literal one, to take figuratively, to allegorize; ἀλληγορούμενος, adapted to another meaning, otherwise significant, Gal 4:24*
G0239	αλληλουια	hallelujah	praise the Lord, hallelujah	(Hebrew) hallelujah, praise Yahweh or the Lord, Rev 19:1, 3, 4, 6*
G0240	αλληλων	one another	one another, each other ; mutual (ROM.1:12)	one another, each other,
G0241	αλλογενης	foreign	foreigner	of another race, or nation, i.e., not a Jew; a stranger, foreigner, Lk 17:18*
G0242	αλλομαι	to spring	leap; well up (of water)	to leap, jump, leap up, Act 3:8; 14:10; to spring, as water, Jn 4:14*
G0243	αλλος	another	another, other; more, additional ; one... another	ἄλλος, -η, -ο, (cf. Lat. alius, Eng. else),  [in LXX for אַחֵר ,אֶחָד, etc. ;] other, another: absol., Mat 20:3, al.; ἄ. δέ, 1Co 3:10; 12.8; pl., Mrk 6:15; attached to a noun, Mat 2:12; 4.21, al.; with art., ὁ ἄ., the other, Mat 5:39, Jhn 19:32 (Bl., §47, 8); οἱ ἄ., the others, the rest, Jhn 20:25, 1Co 14:29; ἄ. πρὸς ἄλλον = πρὸς ἀλλήλους (BL, §48, 10), Act 2:12; ἄλλ᾽ (i.e. ἄλλο) ἤ (Bl., §77, 13), Luk 12:51; before πλήν, Mrk 12:32; εἰ μή, Jhn 6:22; παρά with accusative, 1Co 3:11. SYN.: ἕτερος, which see ἄ. denotes numerical, ἕ. qualitative difference (Cremer, 89). ἄ. generally "denotes simply distinction of individuals, ἕ. involves the secondary idea of difference in kind" (see Lft., Meyer, Ramsay, on Gal 1:6, 7; Tr., Syn., §xcv; BL, §51, 6; M, Pr., 79f., 246; MM, VGT, s.vv.). As to whether the distinction can be maintained in 1Co 12:8, 10 see ICC, in l., and on Heb 11:35f., see Westc, in l.
G0244	αλλοτριεπισκοπος	meddler	busybody, one who interferes in another's affairs, troublemaker	pr. one who meddles with the affairs of others, a busybody in other men's matters; factious, 1Pe 4:15*
G0245	αλλοτριος	another’s	belonging to another; another, the other; foreigner, enemy (HEB.11:34); stranger (JHN.10:5)	belonging to another, Lk 16:12; foreign, Act 7:6; Heb 11:9; a foreigner, alien, another Mt 17:25
G0246	αλλοφυλος	foreigner	foreign (of non-Jews)	of another race, or nation, i.e., not a Jew, a Gentilea foreigner, Act 10:28*
G0247	αλλως	otherwise	otherwise ; deeds that are different (1TI.5:25)	otherwise, differently 1Ti 5:25*
G0248	αλοαω	to thresh	thresh	to thresh; to tread, treat out grain 1Co 9:9, 10; 1Ti 5:18*
G0249	αλογος	unreasonable	unreasoning, wild (of animals); unreasonable	without speech, or reason, irrational, brute, living by instinct 2Pe 2:12; Jude 10; unreasonable, absurd, Act 25:27*
G0250	αλοη	aloes	aloes (aromatic tree sap used for a burial ointment)	aloe, lign-aloe, a tree which grows in India and Cochin-China, the wood of which is soft and bitter, though highly aromatic. It is used by the Orientals as a perfume; and employed for the purposes of embalming, Jn 19:39*
G0251	αλς	salt	salt	salt, of the sea, lumps
G0252	αλυκος	salty	salty	brackish, bitter, salt, salt spring Jas 3:12*
G0253	αλυπος	without anxiety	relieved anxiety or sorrow	free from grief, or sorrow, Php 2:28*
G0254	αλυσις	chain	chain; imprisonment	a chain, Mk 5:3, 4
G0255	αλυσιτελης	unprofitable	of no advantage or help	pr. bringing in no revenue or profit; hence, unprofitable, useless, without advantage or benefit; detrimental; ruinous, disastrous, Heb 13:17*
G0256	αλφαιος	Alphaeus	Alphaeus: (1) father of James (MAT.10:3); (2) father of Levi (MRK.2:14)	Alphaeus, (Proper name) (1) Father of Jas. the less, Mt 10:3; Mk 3:18; Lk 6:15; Act 1:13.   (2) Father of Levi, (or Matthew) Mk 2:14*
G0257	αλων	threshing-floor	threshing floor; what is threshed (of grain)	a threshing-floor, a place where corn is trodden out;, meton. the corn which is trodden out, Mt 3:12; Lk 3:17*
G0258	αλωπηξ	fox	fox	a fox, Mt 8:20; Lk 9:58; met. a fox-like, crafty man, Lk 13:32*
G0259	αλωσις	capture	capture, capturing	a taking, catching, capture, 2Pe 2:12*
G0260	αμα	together	(1) adv. at the same time, together; (2) prep. with dat. together with ; early in the morning (MAT.20:1)	also functions as an improper preposition with the genitive (2x), with, together with; at the same time
G0261	αμαθης	ignorant	ignorant	unlearned, uninstructed, ignorant, rude, 2Pe 3:16*
G0262	αμαραντινος	unfading	unfading	unfading; without loss of pristine character, hence, enduring, 1Pe 5:4*
G0263	αμαραντος	unfading	unfading, permanent	unfading;, hence, enduring, 1Pe 1:4*
G0264	αμαρτανω	to sin	sin, commit a sin, do wrong	pr. to miss a mark; to be in error, 1Co 15:34; Tit 3:11; to sin, Jn 5:14; to be guilty of wrong, do wrong Mt 18:15
G0265	αμαρτημα	sin	sin; sinful deed	an error; sin, offence, wrongdoing Mk 3:28; 4:12; Rom 3:25; 1Co 6:18
G0266	αμαρτια	sin	sin ; be sinful	error; offence, sin, wrongdoing Mt 1:21; a principle or cause of sin, Rom 7:7; proneness to sin, sinful propensity, Rom 7:17, 20; guilt or imputation of sin, Jn 9:41; Heb 9:26; a guilty subject, sin-offering, expiatory victim, 2Co 5:21
G0267	αμαρτυρος	without witness	without evidence or witness	without testimony, or witness, without evidence, Act 14:17*
G0268	αμαρτωλος	sinful	sinful; sinner	one who deviates from the path of virtue, a sinner, Mk 2:17; depraved, Mk 8:38; sinful, detestable, Rom 7:13
G0269	αμαχος	peaceable	peaceable, peaceful	not disposed to fight; not quarrelsome, without conflict, or contentious, 1Ti 3:3; Tit 3:2*
G0270	αμαω	to mow	mow	to collect; to reap, mow, or cut down, Jas 5:4*
G0271	αμεθυστος	amethyst	amethyst (a semiprecious stone, usually purple or violet in color)	an amethyst, a gem of a deep purple or violet color, so called from its supposed efficacy in keeping off drunkenness, Rev 21:20*
G0272	αμελεω	to neglect	disregard, neglect, reject	not to care for, to neglect, disregard, Mt 22:5; 1Ti 4:14; Heb 2:3; 8:9*
G0273	αμεμπτος	blameless	blameless, faultless	blameless, irreprehensible, without defect, faultless Lk 1:6; Php 2:15; 3:6; 1Th 3:13; Heb 8:7*
G0274	αμεμπτως	blamelessly	adv. blamelessly	ἀ-μέμπτως,   adv. (&lt; ἄμεμπτος), [in LXX: Est 3:13 * ;] blamelessly (Lft., Notes, 28, 89; MM, VGT, see word -ος): 1Th 2:10; 3.13 WH mg., 5:23.†
G0275	αμεριμνος	untroubled	free from worry or anxiety ; we will keep you out of trouble (MAT.28:14)	free from care, or solicitude, Mt 28:14; 1Co 7:32*
G0276	αμεταθετος	unchangeable	unchangeable ; unchangeableness	unchangeable, unchanging Heb 6:17, 18*
G0277	αμετακινητος	immovable	immovable, steadfast	immovable, firm, 1Co 15:58*
G0278	αμεταμελητος	irrevocable	free from regret; irrevocable (ROM.11:29)	not to be repented of;, by impl. irrevocable, enduring, without regret Rom 11:29; 2Co 7:10*
G0279	αμετανοητος	unrepentant	unrepentant, obstinate	unrepentant, not to be repented of
G0280	αμετρος	immeasurable	immeasurable, unmeasured ; beyond limits (2CO.10:13,15)	without, or beyond measure, regardless of measure, 2Co 10:13, 15*
G0281	αμην	amen	amen (of prayer); truly indeed	in truth, most certainly; so be it;, ὁ ἀμήν, the faithful and true one, Rev 3:14
G0282	αμητωρ	motherless	without (record of) a mother	pr. without mother; independent of maternal descent, Heb 7:3*
G0283	αμιαντος	pure	pure, undefiled, unstained	pr. unstained, unsoiled; met. undefiled, chaste, Heb 7:26; 13:4; pure, sincere, Jas 1:27; undefiled, unimpaired, 1Pe 1:4*
G0284	αμιναδαβ	Amminadab	Amminadab (MAT.1:4; LUK.3:33)	Aminadab, (Proper name),  Mt 1:4; Lk 3:33*
G0285	αμμος	sand	sand;	sand, Mt 7:26; Rom 9:27; Heb 11:12; Rev 12:18, 20*
G0286	αμνος	lamb	lamb	a lamb, Jn 1:29, 36; Act 8:32; 1Pe 1:19*
G0287	αμοιβη	repayment	repayment	(adequate) return, recompense, 1Ti 5:4*
G0288	αμπελος	vine	grapevine	a vine, grape-vine,
G0289	αμπελουργος	a vine-worker	vinedresser, gardener	a vine-dresser, gardner, one who takes care of a vineyard Lk 13:7*
G0290	αμπελων	vineyard	vineyard	a vineyard, Mat 20:1 ff. Mat 21:28 ff, Luk 13:6; 20.9 ff., 1Co 9:7
G0291	αμπλιας	Ampliatus	Ampliatus (ROM.16:8)	Ampliatus, (Proper name), Rom 16:8*
G0292	αμυνω	to defend	come to help	to ward off; to help, assist, come to the aid of; to repel from oneself, resist, make a defence; to assume the office of protector and avenger, Act 7:24*
G0293	αμφιβληστρον	net	casting-net for fishing	pr. what is thrown around, e.g., a garment; a large kind of fishnet Mt 4:18*
G0294	αμφιεννυμι	to clothe	clothe, dress	to clothe, dress Lk 12:28*
G0295	αμφιπολις	Amphipolis	Amphipolis (4 D-2)	Amphipolis, a city of Thrace, on the river Strymon, Act 17:1*
G0296	αμφοδον	street	street	pr. a road leading round a town or village; the street of a village, Mk 11:4*
G0297	αμφοτερος	both	both; all	both, all. , Only plural in the NT.
G0298	αμωμητος	blameless	blameless, faultless	blameless, unblemished, 2Pe 3:14*
